"level","province","city","county","town","village","short_name","merger_name","area_code","city_code","zip_code","lat","lon"
"5","广东省","惠州市","仲恺高新区","潼湖镇","黄屋村民委员会","黄屋","广东;惠州;仲恺;潼湖;黄屋","441302106203","0752","516039","23.082491","114.189941"
"5","广东省","惠州市","仲恺高新区","潼湖镇","五村村民委员会","五村","广东;惠州;仲恺;潼湖;五村","441302106204","0752","516003","23.055813","114.224174"
"5","广东省","惠州市","仲恺高新区","潼湖镇","三和村民委员会","三和","广东;惠州;仲恺;潼湖;三和","441302106205","0752","516039","23.082491","114.189941"
"5","广东省","惠州市","仲恺高新区","潼湖镇","新光村民委员会","新光","广东;惠州;仲恺;潼湖;新光","441302106206","0752","516039","23.082491","114.189941"
"5","广东省","惠州市","仲恺高新区","潼湖镇","琥珀村民委员会","琥珀","广东;惠州;仲恺;潼湖;琥珀","441302106207","0752","516039","23.085983","114.219670"
"5","广东省","惠州市","仲恺高新区","潼湖镇","岗里村民委员会","岗里","广东;惠州;仲恺;潼湖;岗里","441302106208","0752","516039","23.085401","114.204386"
"5","广东省","惠州市","仲恺高新区","潼湖镇","玳瑁村民委员会","玳瑁","广东;惠州;仲恺;潼湖;玳瑁","441302106209","0752","516039","23.082491","114.189941"
"5","广东省","惠州市","仲恺高新区","潼湖镇","广和村民委员会","广和","广东;惠州;仲恺;潼湖;广和","441302106210","0752","516039","23.076843","114.192928"
"5","广东省","惠州市","仲恺高新区","潼湖镇","红光村民委员会","红光","广东;惠州;仲恺;潼湖;红光","441302106211","0752","516039","23.082491","114.189941"
"4","广东省","惠州市","仲恺高新区","沥林镇",,"沥林","广东;惠州;仲恺;沥林","441302107000","0752","516035","22.975937","114.238358"
"5","广东省","惠州市","仲恺高新区","沥林镇","新镇社区居委会","新镇","广东;惠州;仲恺;沥林;新镇","441302107001","0752","516035","22.975937","114.238358"
"5","广东省","惠州市","仲恺高新区","沥林镇","企岭村民委员会","企岭","广东;惠州;仲恺;沥林;企岭","441302107200","0752","516035","22.949615","114.222016"
"5","广东省","惠州市","仲恺高新区","沥林镇","迭石龙村民委员会","迭石龙","广东;惠州;仲恺;沥林;迭石龙","441302107202","0752","516035","22.965090","114.226652"
"5","广东省","惠州市","仲恺高新区","沥林镇","君子营村民委员会","君子营","广东;惠州;仲恺;沥林;君子营","441302107203","0752","516035","22.960561","114.241462"
"5","广东省","惠州市","仲恺高新区","沥林镇","泮沥村民委员会","泮沥","广东;惠州;仲恺;沥林;泮沥","441302107204","0752","516035","22.975937","114.238358"
"5","广东省","惠州市","仲恺高新区","沥林镇","埔仔村民委员会","埔仔","广东;惠州;仲恺;沥林;埔仔","441302107205","0752","516035","22.975937","114.238358"
"5","广东省","惠州市","仲恺高新区","沥林镇","埔心村民委员会","埔心","广东;惠州;仲恺;沥林;埔心","441302107206","0752","516035","22.975937","114.238358"
"5","广东省","惠州市","仲恺高新区","沥林镇","沥林村民委员会","沥林","广东;惠州;仲恺;沥林;沥林","441302107207","0752","516035","22.975937","114.238358"
"5","广东省","惠州市","仲恺高新区","沥林镇","罗村村民委员会","罗村","广东;惠州;仲恺;沥林;罗村","441302107208","0752","516035","22.977086","114.228369"
"5","广东省","惠州市","仲恺高新区","沥林镇","英光村民委员会","英光","广东;惠州;仲恺;沥林;英光","441302107209","0752","516035","22.994022","114.155330"
"5","广东省","惠州市","仲恺高新区","沥林镇","山陂村民委员会","山陂","广东;惠州;仲恺;沥林;山陂","441302107210","0752","516035","22.992717","114.140588"
"4","广东省","惠州市","惠城区","马安镇",,"马安","广东;惠州;惠城;马安","441302109000","0752","516057","23.121770","114.424840"
"5","广东省","惠州市","惠城区","马安镇","马安社区居委会","马安","广东;惠州;惠城;马安;马安","441302109001","0752","516057","23.121770","114.424840"
"5","广东省","惠州市","惠城区","马安镇","群乐社区居委会","群乐","广东;惠州;惠城;马安;群乐","441302109002","0752","516057","23.121770","114.424840"
"5","广东省","惠州市","惠城区","马安镇","下良村民委员会","下良","广东;惠州;惠城;马安;下良","441302109200","0752","516057","23.121770","114.424840"
"5","广东省","惠州市","惠城区","马安镇","柏田村村民委员会","柏田村","广东;惠州;惠城;马安;柏田村","441302109202","0752","516057","23.082030","114.511894"
"5","广东省","惠州市","惠城区","马安镇","新乐村村民委员会","新乐村","广东;惠州;惠城;马安;新乐村","441302109203","0752","516057","23.074532","114.499506"
"5","广东省","惠州市","惠城区","马安镇","新群村村民委员会","新群村","广东;惠州;惠城;马安;新群村","441302109204","0752","516057","23.047349","114.498221"
"5","广东省","惠州市","惠城区","马安镇","马安村村民委员会","马安村","广东;惠州;惠城;马安;马安村","441302109205","0752","516057","23.046441","114.505645"
"5","广东省","惠州市","惠城区","马安镇","黄严村村民委员会","黄严村","广东;惠州;惠城;马安;黄严村","441302109206","0752","516057","23.044903","114.526707"
"5","广东省","惠州市","惠城区","马安镇","木棉村村民委员会","木棉村","广东;惠州;惠城;马安;木棉村","441302109207","0752","516057","23.031447","114.528430"
"5","广东省","惠州市","惠城区","马安镇","龙塘村村民委员会","龙塘村","广东;惠州;惠城;马安;龙塘村","441302109208","0752","516057","23.021736","114.530009"
"5","广东省","惠州市","惠城区","马安镇","新楼村村民委员会","新楼村","广东;惠州;惠城;马安;新楼村","441302109209","0752","516057","23.025086","114.510163"
"5","广东省","惠州市","惠城区","马安镇","横河村村民委员会","横河村","广东;惠州;惠城;马安;横河村","441302109210","0752","516057","23.033671","114.507849"
"5","广东省","惠州市","惠城区","马安镇","水贝村村民委员会","水贝村","广东;惠州;惠城;马安;水贝村","441302109211","0752","516057","23.025470","114.497904"
"5","广东省","惠州市","惠城区","马安镇","上寮村村民委员会","上寮村","广东;惠州;惠城;马安;上寮村","441302109212","0752","516057","23.052238","114.481323"
"5","广东省","惠州市","惠城区","马安镇","双寮村村民委员会","双寮村","广东;惠州;惠城;马安;双寮村","441302109213","0752","516057","23.031118","114.480979"
"4","广东省","惠州市","惠城区","横沥镇",,"横沥","广东;惠州;惠城;横沥","441302110000","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","梅岭社区居委会","梅岭","广东;惠州;惠城;横沥;梅岭","441302110001","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","长兴社区居委会","长兴","广东;惠州;惠城;横沥;长兴","441302110002","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","惠岚社区居委会","惠岚","广东;惠州;惠城;横沥;惠岚","441302110003","0752","516249","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","岭下村民委员会","岭下","广东;惠州;惠城;横沥;岭下","441302110200","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","翟村村民委员会","翟村","广东;惠州;惠城;横沥;翟村","441302110202","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","福园村民委员会","福园","广东;惠州;惠城;横沥;福园","441302110203","0752","516251","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","水东村民委员会","水东","广东;惠州;惠城;横沥;水东","441302110204","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","墨园村民委员会","墨园","广东;惠州;惠城;横沥;墨园","441302110205","0752","516053","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","天罡村民委员会","天罡","广东;惠州;惠城;横沥;天罡","441302110206","0752","516053","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","蓝村村民委员会","蓝村","广东;惠州;惠城;横沥;蓝村","441302110207","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","新村村民委员会","新村","广东;惠州;惠城;横沥;新村","441302110208","0752","516053","23.163803","114.617467"
"5","广东省","惠州市","惠城区","横沥镇","连塘村民委员会","连塘","广东;惠州;惠城;横沥;连塘","441302110209","0752","516053","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","排沙村民委员会","排沙","广东;惠州;惠城;横沥;排沙","441302110210","0752","516053","23.171380","114.613761"
"5","广东省","惠州市","惠城区","横沥镇","潭头村民委员会","潭头","广东;惠州;惠城;横沥;潭头","441302110211","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","横星村民委员会","横星","广东;惠州;惠城;横沥;横星","441302110212","0752","516053","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","柯树排村民委员会","柯树排","广东;惠州;惠城;横沥;柯树排","441302110213","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","森柏洞村民委员会","森柏洞","广东;惠州;惠城;横沥;森柏洞","441302110214","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","周公堂村民委员会","周公堂","广东;惠州;惠城;横沥;周公堂","441302110215","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","大陂头村民委员会","大陂头","广东;惠州;惠城;横沥;大陂头","441302110216","0752","516053","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","马坌村民委员会","马坌","广东;惠州;惠城;横沥;马坌","441302110217","0752","516053","23.084122","114.382541"
"5","广东省","惠州市","惠城区","横沥镇","马岭村民委员会","马岭","广东;惠州;惠城;横沥;马岭","441302110218","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","矮陂村民委员会","矮陂","广东;惠州;惠城;横沥;矮陂","441302110219","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","观音山村民委员会","观音山","广东;惠州;惠城;横沥;观音山","441302110220","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","泰安村民委员会","泰安","广东;惠州;惠城;横沥;泰安","441302110221","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","洋圳村民委员会","洋圳","广东;惠州;惠城;横沥;洋圳","441302110222","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","土桥村民委员会","土桥","广东;惠州;惠城;横沥;土桥","441302110223","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","沙岗村民委员会","沙岗","广东;惠州;惠城;横沥;沙岗","441302110224","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","黄沙洞村民委员会","黄沙洞","广东;惠州;惠城;横沥;黄沙洞","441302110225","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","大利村民委员会","大利","广东;惠州;惠城;横沥;大利","441302110226","0752","516251","23.079276","114.419000"
"5","广东省","惠州市","惠城区","横沥镇","霞塱村民委员会","霞塱","广东;惠州;惠城;横沥;霞塱","441302110227","0752","516251","23.084122","114.382541"
